date,symbol,open,high,low,close,volume,log_ret_close,log_ret_vol,volatility,rsi,macd,target_log_ret_close_next_1d
2020-09-12,BTCUSDT,10387.89,10477.97,10269.25,10440.92,35379.153096,0.00509199657416824,-0.21420156910677388,0.5707450910391436,38.32305904258276,,-0.010406496224025646
2020-09-13,BTCUSDT,10440.67,10580.11,10200.0,10332.83,43837.609865,-0.010406496224025646,0.21436937057138813,0.8090440561257619,36.56351761344597,,0.03227573226362602
2020-09-14,BTCUSDT,10332.84,10750.0,10212.34,10671.77,67059.291361,0.03227573226362602,0.425085052093174,1.279897063869962,45.07883876045909,,0.010583085836546963
2020-09-15,BTCUSDT,10671.77,10930.04,10606.48,10785.31,61822.452786,0.010583085836546963,-0.08131056157342655,1.1658358607978627,47.615572519632636,,0.015520576216204314
2020-09-16,BTCUSDT,10785.23,11093.0,10661.22,10954.01,64991.51244,0.015520576216204314,0.04999007135292603,1.2653771768896325,51.22070765856132,,-0.0012807163530045075
2020-09-17,BTCUSDT,10954.01,11045.46,10745.83,10939.99,55601.614529,-0.0012807163530045075,-0.15604444439715354,1.037415367000811,50.90715119629304,,-0.0006034732812486935
2020-09-18,BTCUSDT,10940.0,11038.03,10812.84,10933.39,47266.728275,-0.0006034732812486935,-0.16240561027692219,0.8881816293216822,50.749650006715804,,0.013378934222998818
2020-09-19,BTCUSDT,10933.4,11179.79,10887.37,11080.65,38440.036858,0.013378934222998818,-0.20670708590279313,0.7157182415697065,54.15763448128078,,-0.014578732844710519
2020-09-20,BTCUSDT,11080.64,11080.64,10723.0,10920.28,39157.922565,-0.014578732844710519,0.018503223385136245,0.7231966734284401,50.092421279332584,,-0.047161404910191086
2020-09-21,BTCUSDT,10920.28,10988.86,10296.35,10417.22,70683.431179,-0.047161404910191086,0.5906084252018194,1.3217518870316507,39.95967946113086,,0.010731082319475616
2020-09-22,BTCUSDT,10417.22,10572.71,10353.0,10529.61,43991.235476,0.010731082319475616,-0.47422077118425787,0.8147307517800033,42.74613630077455,,-0.027747100849892316
2020-09-23,BTCUSDT,10529.61,10537.15,10136.82,10241.46,51876.568079,-0.027747100849892316,0.16487678577363718,1.0083399731675813,37.890805818471954,,0.047188198471375946
2020-09-24,BTCUSDT,10241.46,10795.24,10190.93,10736.32,57676.619427,0.047188198471375946,0.105984676034251,1.163446491853737,48.67318613033724,12.163495136749589,-0.00463521561603508
2020-09-25,BTCUSDT,10736.33,10760.53,10556.24,10686.67,48101.117008,-0.00463521561603508,-0.181546482695554,0.9645230954031604,47.77699798537338,19.459831725630664,0.0039159023986676655
2020-09-26,BTCUSDT,10686.57,10820.94,10644.68,10728.6,28420.836659,0.0039159023986676655,-0.5261828381337957,0.5685354261714782,48.63709860372877,26.91308392750014,0.004245955171710726
2020-09-27,BTCUSDT,10728.59,10799.0,10594.82,10774.25,30549.483253,0.004245955171710726,0.07222520935130847,0.6291306835644828,49.61013970134614,34.250037346470194,-0.007277969114733297
2020-09-28,BTCUSDT,10774.26,10950.0,10626.0,10696.12,50095.251734,-0.007277969114733297,0.49457845715171894,1.0584591382426616,47.9363223212237,33.152068528902774,0.013406216589902006
2020-09-29,BTCUSDT,10696.11,10867.54,10635.87,10840.48,41874.898399,0.013406216589902006,-0.17923966398109936,0.9433981528681116,51.21173997391014,40.94804295743772,-0.005911086565506154
2020-09-30,BTCUSDT,10840.58,10849.34,10665.13,10776.59,39596.027322,-0.005911086565506154,-0.055957770773232926,0.898175257990338,49.72086502774032,40.526533483668715,-0.014719097354311225
